date,location,vectorid,price,product,unit_quantity,unit,category,z_score
1995-06-01,Canada,v735191,5.98,Mushrooms,1.0,kilogram,Veg_Fruits,-1.0579506111319592
1995-06-01,Canada,v735192,1.4,Onions,1.0,kilogram,Veg_Fruits,-0.36994851555179475
1995-06-01,Canada,v735193,3.58,Potatoes,4.54,kilograms,Veg_Fruits,-0.76326747655414
1995-06-01,Canada,v735194,1.68,"French fried potatoes, frozen",1.0,kilogram,Frozen,-1.106249686542088
1995-06-01,Canada,v735195,0.8,"Baked beans, canned",398.0,millilitres,Plant_based,-1.0725125793084487
1995-06-01,Canada,v735196,1.25,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.7736948023684185
1995-06-01,Canada,v735197,1.43,Tomato juice,1.36,litres,Beverages,-1.0285016774043871
1995-06-01,Canada,v735199,2.19,Ketchup,1.0,litre,Other_foods,-1.511521269956017
1995-06-01,Canada,v735200,1.95,"Sugar, white",2.0,kilograms,Other_foods,-1.95950940793503
1995-06-01,Canada,v735201,4.03,"Coffee, roasted",300.0,grams,Beverages,-0.4184946354566967
1995-06-01,Canada,v735202,6.85,"Coffee, instant",200.0,grams,Beverages,1.0793866626360527
1995-06-01,Canada,v735203,2.69,Tea ,72.0,bags,Beverages,-1.9786134039985064
1995-06-01,Canada,v735204,3.07,Cooking or salad oil,1.0,litre,Oils,-1.0891299774082237
1995-06-01,Canada,v735205,0.73,"Soup, canned",284.0,millilitres,Other_foods,-1.1605527163896614
1995-06-01,Canada,v735207,2.58,Peanut butter,500.0,grams,Protein,-0.8330127161511981
1995-06-01,Canada,v735208,1.24,Fruit flavoured crystals,2.25,litres,Beverages,-0.6697663222321858
1995-06-01,Canada,v735210,1.26,"Soft drinks, cola type",2.0,litres,Beverages,-0.8721148394756669
1995-06-01,Canada,v735211,1.39,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.6478499257768541
1995-07-01,Canada,v735165,10.26,Round steak,1.0,kilogram,Protein,-0.9621183894601631
1995-07-01,Canada,v735176,12.07,Sirloin steak,1.0,kilogram,Protein,-1.0070419226416898
1995-07-01,Canada,v735187,12.43,Prime rib roast,1.0,kilogram,Protein,-1.2672492583524766
1995-07-01,Canada,v735198,6.94,Blade roast,1.0,kilogram,Protein,-0.9738618962091321
1995-07-01,Canada,v735209,7.22,Stewing beef,1.0,kilogram,Protein,-1.0035351590206893
1995-07-01,Canada,v735220,3.72,Ground beef,1.0,kilogram,Protein,-1.2094179708278572
1995-07-01,Canada,v735221,8.66,Pork chops,1.0,kilogram,Protein,-1.194967250243589
1995-07-01,Canada,v735222,5.07,Butt roast,1.0,kilogram,Protein,-1.3369474783901427
1995-07-01,Canada,v735223,3.7,Chicken,1.0,kilogram,Protein,-1.676307842804433
1995-07-01,Canada,v735166,2.76,Bacon,500.0,grams,Protein,-1.680062846834486
1995-07-01,Canada,v735167,2.29,Wieners,450.0,grams,Protein,-1.056700856863258
1995-07-01,Canada,v735168,3.65,Canned salmon,213.0,grams,Protein,-0.44282816349384435
1995-07-01,Canada,v735169,1.32,Homogenized milk,1.0,litre,Beverages,-0.8790156604663257
1995-07-01,Canada,v735170,1.29,Partly skimmed milk,1.0,litre,Beverages,-0.8941803675418628
1995-07-01,Canada,v735171,2.84,Butter,454.0,grams,Protein,-1.5432222636800954
1995-07-01,Canada,v735172,2.54,Processed cheese slices,250.0,grams,Dairy,-1.0510518554438215
1995-07-01,Canada,v735173,1.04,Evaporated milk,385.0,millilitres,Beverages,-1.3777292624843873
1995-07-01,Canada,v735174,1.6,Eggs,1.0,dozen,Protein,-1.5200932000888363
1995-07-01,Canada,v735175,1.24,Bread,675.0,grams,Grains,-1.4320189338079996
1995-07-01,Canada,v735177,1.93,Soda crackers,450.0,grams,Grains,-0.952858168060231
1995-07-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains,-1.0117133147484132
1995-07-01,Canada,v735179,3.33,Flour,2.5,kilograms,Grains,-1.2357372622393683
1995-07-01,Canada,v735180,2.99,Corn flakes,675.0,grams,Grains,-1.303989117471176
1995-07-01,Canada,v735181,2.37,Apples,1.0,kilogram,Veg_Fruits,-1.2221322407186426
1995-07-01,Canada,v735182,1.43,Bananas,1.0,kilogram,Veg_Fruits,-0.0017834313738173053
1995-07-01,Canada,v735183,1.86,Grapefruits,1.0,kilogram,Veg_Fruits,-0.8229135044705538
1995-07-01,Canada,v735184,1.92,Oranges,1.0,kilogram,Veg_Fruits,-1.3500808249649339
1995-07-01,Canada,v735185,1.45,Apple juice,1.36,litres,Beverages,-1.4959525742310893
1995-07-01,Canada,v735186,1.67,Orange juice,1.0,litre,Beverages,-2.1009338413503524
1995-07-01,Canada,v735188,0.92,Cabbage,1.0,kilogram,Veg_Fruits,-0.09386056489415397
1995-07-01,Canada,v735189,1.68,Carrots,1.0,kilogram,Veg_Fruits,0.06670360213187748
1995-07-01,Canada,v735190,1.57,Celery,1.0,kilogram,Veg_Fruits,-0.9526820682208055
1995-07-01,Canada,v735191,5.75,Mushrooms,1.0,kilogram,Veg_Fruits,-1.2374192464773766
1995-07-01,Canada,v735192,1.54,Onions,1.0,kilogram,Veg_Fruits,-0.07732372786056584
1995-07-01,Canada,v735193,4.37,Potatoes,4.54,kilograms,Veg_Fruits,-0.39855653011502684
1995-07-01,Canada,v735194,1.67,"French fried potatoes, frozen",1.0,kilogram,Frozen,-1.1280760738696147
1995-07-01,Canada,v735195,0.79,"Baked beans, canned",398.0,millilitres,Plant_based,-1.1186087033499192
1995-07-01,Canada,v735196,1.26,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.715024296303728
1995-07-01,Canada,v735197,1.45,Tomato juice,1.36,litres,Beverages,-0.9899158500456404
1995-07-01,Canada,v735199,2.23,Ketchup,1.0,litre,Other_foods,-1.4306554401364286
1995-07-01,Canada,v735200,1.95,"Sugar, white",2.0,kilograms,Other_foods,-1.95950940793503
1995-07-01,Canada,v735201,3.97,"Coffee, roasted",300.0,grams,Beverages,-0.4694359203501748
1995-07-01,Canada,v735202,6.84,"Coffee, instant",200.0,grams,Beverages,1.0692992260044745
1995-07-01,Canada,v735203,2.66,Tea ,72.0,bags,Beverages,-2.031016358722977
1995-07-01,Canada,v735204,3.02,Cooking or salad oil,1.0,litre,Oils,-1.1991090297670017
1995-07-01,Canada,v735205,0.73,"Soup, canned",284.0,millilitres,Other_foods,-1.1605527163896614
1995-07-01,Canada,v735207,2.57,Peanut butter,500.0,grams,Protein,-0.8584256064249486
1995-07-01,Canada,v735208,1.29,Fruit flavoured crystals,2.25,litres,Beverages,-0.4547037416989149
1995-07-01,Canada,v735210,1.29,"Soft drinks, cola type",2.0,litres,Beverages,-0.7789950664830514
1995-07-01,Canada,v735211,1.4,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.6082218982562281
1995-08-01,Canada,v735165,10.07,Round steak,1.0,kilogram,Protein,-1.0188121182744736
1995-08-01,Canada,v735176,11.8,Sirloin steak,1.0,kilogram,Protein,-1.0656626595230405
1995-08-01,Canada,v735187,12.81,Prime rib roast,1.0,kilogram,Protein,-1.218601941267871
1995-08-01,Canada,v735198,6.78,Blade roast,1.0,kilogram,Protein,-1.0142632614411917
1995-08-01,Canada,v735209,7.12,Stewing beef,1.0,kilogram,Protein,-1.0307393751094938
1995-08-01,Canada,v735220,3.7,Ground beef,1.0,kilogram,Protein,-1.215656917872558
1995-08-01,Canada,v735221,9.11,Pork chops,1.0,kilogram,Protein,-0.8791197211261982
1995-08-01,Canada,v735222,5.24,Butt roast,1.0,kilogram,Protein,-0.9693641452221744
1995-08-01,Canada,v735223,3.7,Chicken,1.0,kilogram,Protein,-1.676307842804433
1995-08-01,Canada,v735166,2.78,Bacon,500.0,grams,Protein,-1.6657332028365257
1995-08-01,Canada,v735167,2.29,Wieners,450.0,grams,Protein,-1.056700856863258
1995-08-01,Canada,v735168,3.68,Canned salmon,213.0,grams,Protein,-0.4102113579585993
1995-08-01,Canada,v735169,1.32,Homogenized milk,1.0,litre,Beverages,-0.8790156604663257
1995-08-01,Canada,v735170,1.29,Partly skimmed milk,1.0,litre,Beverages,-0.8941803675418628
1995-08-01,Canada,v735171,2.84,Butter,454.0,grams,Protein,-1.5432222636800954
1995-08-01,Canada,v735172,2.52,Processed cheese slices,250.0,grams,Dairy,-1.1988064500426514
1995-08-01,Canada,v735173,1.03,Evaporated milk,385.0,millilitres,Beverages,-1.4044796936678245
1995-08-01,Canada,v735174,1.62,Eggs,1.0,dozen,Protein,-1.4894781577245846
1995-08-01,Canada,v735175,1.25,Bread,675.0,grams,Grains,-1.4166654452721381
1995-08-01,Canada,v735177,1.94,Soda crackers,450.0,grams,Grains,-0.9348484415535268
1995-08-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains,-1.0117133147484132
1995-08-01,Canada,v735179,3.4,Flour,2.5,kilograms,Grains,-1.1338345978216966
1995-08-01,Canada,v735180,2.95,Corn flakes,675.0,grams,Grains,-1.347278369232439
1995-08-01,Canada,v735181,2.44,Apples,1.0,kilogram,Veg_Fruits,-1.1326668131588975
1995-08-01,Canada,v735182,1.44,Bananas,1.0,kilogram,Veg_Fruits,0.04666645428156484
1995-08-01,Canada,v735183,1.92,Grapefruits,1.0,kilogram,Veg_Fruits,-0.7417049349504335
1995-08-01,Canada,v735184,2.06,Oranges,1.0,kilogram,Veg_Fruits,-1.139774367913841
1995-08-01,Canada,v735185,1.46,Apple juice,1.36,litres,Beverages,-1.4581244219506568
1995-08-01,Canada,v735186,1.67,Orange juice,1.0,litre,Beverages,-2.1009338413503524
1995-08-01,Canada,v735188,0.73,Cabbage,1.0,kilogram,Veg_Fruits,-0.8653100392770048
1995-08-01,Canada,v735189,1.14,Carrots,1.0,kilogram,Veg_Fruits,-1.1891789774719468
1995-08-01,Canada,v735190,1.17,Celery,1.0,kilogram,Veg_Fruits,-1.62497991738425
1995-08-01,Canada,v735191,5.79,Mushrooms,1.0,kilogram,Veg_Fruits,-1.206207309895565
1995-08-01,Canada,v735192,1.44,Onions,1.0,kilogram,Veg_Fruits,-0.2863414333543008
1995-08-01,Canada,v735193,3.44,Potatoes,4.54,kilograms,Veg_Fruits,-0.8278997961762614
1995-08-01,Canada,v735194,1.71,"French fried potatoes, frozen",1.0,kilogram,Frozen,-1.0407705245595085
1995-08-01,Canada,v735195,0.79,"Baked beans, canned",398.0,millilitres,Plant_based,-1.1186087033499192
1995-08-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8323653084331091
1995-08-01,Canada,v735197,1.44,Tomato juice,1.36,litres,Beverages,-1.0092087637250138
1995-08-01,Canada,v735199,2.24,Ketchup,1.0,litre,Other_foods,-1.4104389826815311
1995-08-01,Canada,v735200,1.96,"Sugar, white",2.0,kilograms,Other_foods,-1.926925879907138
1995-08-01,Canada,v735201,3.94,"Coffee, roasted",300.0,grams,Beverages,-0.49490656279691403
1995-08-01,Canada,v735202,6.78,"Coffee, instant",200.0,grams,Beverages,1.0087746062150036
1995-08-01,Canada,v735203,2.67,Tea ,72.0,bags,Beverages,-2.013548707148154
1995-08-01,Canada,v735204,3.04,Cooking or salad oil,1.0,litre,Oils,-1.1551174088234903
1995-08-01,Canada,v735205,0.74,"Soup, canned",284.0,millilitres,Other_foods,-1.1053769565029719
1995-08-01,Canada,v735207,2.59,Peanut butter,500.0,grams,Protein,-0.8075998258774488
1995-08-01,Canada,v735208,1.28,Fruit flavoured crystals,2.25,litres,Beverages,-0.49771625780556905
1995-08-01,Canada,v735210,1.31,"Soft drinks, cola type",2.0,litres,Beverages,-0.7169152178213077
1995-08-01,Canada,v735211,1.43,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.48933781569435014
1995-09-01,Canada,v735165,10.08,Round steak,1.0,kilogram,Protein,-1.0158282378105625
1995-09-01,Canada,v735176,11.7,Sirloin steak,1.0,kilogram,Protein,-1.0873740435531707
1995-09-01,Canada,v735187,12.08,Prime rib roast,1.0,kilogram,Protein,-1.3120559977725077
1995-09-01,Canada,v735198,6.49,Blade roast,1.0,kilogram,Protein,-1.0874907359242993
1995-09-01,Canada,v735209,6.84,Stewing beef,1.0,kilogram,Protein,-1.1069111801581462
1995-09-01,Canada,v735220,3.74,Ground beef,1.0,kilogram,Protein,-1.203179023783156
1995-09-01,Canada,v735221,8.9,Pork chops,1.0,kilogram,Protein,-1.0265152347143134
1995-09-01,Canada,v735222,5.06,Butt roast,1.0,kilogram,Protein,-1.3585700274000247
1995-09-01,Canada,v735223,3.77,Chicken,1.0,kilogram,Protein,-1.6241731016525303
1995-09-01,Canada,v735166,2.95,Bacon,500.0,grams,Protein,-1.5439312288538622
1995-09-01,Canada,v735167,2.43,Wieners,450.0,grams,Protein,-0.9003099524361255
1995-09-01,Canada,v735168,3.69,Canned salmon,213.0,grams,Protein,-0.39933908944685126
1995-09-01,Canada,v735169,1.32,Homogenized milk,1.0,litre,Beverages,-0.8790156604663257
1995-09-01,Canada,v735170,1.29,Partly skimmed milk,1.0,litre,Beverages,-0.8941803675418628
1995-09-01,Canada,v735171,2.86,Butter,454.0,grams,Protein,-1.5175687805349365
1995-09-01,Canada,v735172,2.52,Processed cheese slices,250.0,grams,Dairy,-1.1988064500426514
1995-09-01,Canada,v735173,1.04,Evaporated milk,385.0,millilitres,Beverages,-1.3777292624843873
1995-09-01,Canada,v735174,1.62,Eggs,1.0,dozen,Protein,-1.4894781577245846
1995-09-01,Canada,v735175,1.29,Bread,675.0,grams,Grains,-1.3552514911286915
1995-09-01,Canada,v735177,1.94,Soda crackers,450.0,grams,Grains,-0.9348484415535268
1995-09-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains,-1.0117133147484132
1995-09-01,Canada,v735179,3.38,Flour,2.5,kilograms,Grains,-1.1629496447981742
1995-09-01,Canada,v735180,2.96,Corn flakes,675.0,grams,Grains,-1.3364560562921235
1995-09-01,Canada,v735181,2.4,Apples,1.0,kilogram,Veg_Fruits,-1.183789914621609
1995-09-01,Canada,v735182,1.22,Bananas,1.0,kilogram,Veg_Fruits,-1.0192310301368412
1995-09-01,Canada,v735183,2.02,Grapefruits,1.0,kilogram,Veg_Fruits,-0.606357319083566
1995-09-01,Canada,v735184,2.14,Oranges,1.0,kilogram,Veg_Fruits,-1.019599249598931
1995-09-01,Canada,v735185,1.5,Apple juice,1.36,litres,Beverages,-1.306811812828927
1995-09-01,Canada,v735186,1.68,Orange juice,1.0,litre,Beverages,-2.0887571131287546
1995-09-01,Canada,v735188,0.67,Cabbage,1.0,kilogram,Veg_Fruits,-1.1089256627663258
1995-09-01,Canada,v735189,0.94,Carrots,1.0,kilogram,Veg_Fruits,-1.6543206736215113
1995-09-01,Canada,v735190,1.13,Celery,1.0,kilogram,Veg_Fruits,-1.6922097023005944
1995-09-01,Canada,v735191,5.77,Mushrooms,1.0,kilogram,Veg_Fruits,-1.221813278186471
1995-09-01,Canada,v735192,1.0,Onions,1.0,kilogram,Veg_Fruits,-1.2060193375267336
1995-09-01,Canada,v735193,2.46,Potatoes,4.54,kilograms,Veg_Fruits,-1.2803260335311106
1995-09-01,Canada,v735194,1.65,"French fried potatoes, frozen",1.0,kilogram,Frozen,-1.1717288485246677
1995-09-01,Canada,v735195,0.79,"Baked beans, canned",398.0,millilitres,Plant_based,-1.1186087033499192
1995-09-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8323653084331091
1995-09-01,Canada,v735197,1.46,Tomato juice,1.36,litres,Beverages,-0.9706229363662671
1995-09-01,Canada,v735199,2.31,Ketchup,1.0,litre,Other_foods,-1.2689237804972517
1995-09-01,Canada,v735200,1.97,"Sugar, white",2.0,kilograms,Other_foods,-1.8943423518792462
1995-09-01,Canada,v735201,3.91,"Coffee, roasted",300.0,grams,Beverages,-0.5203772052436528
1995-09-01,Canada,v735202,6.72,"Coffee, instant",200.0,grams,Beverages,0.948249986425532
1995-09-01,Canada,v735203,2.67,Tea ,72.0,bags,Beverages,-2.013548707148154
1995-09-01,Canada,v735204,3.06,Cooking or salad oil,1.0,litre,Oils,-1.111125787879979
1995-09-01,Canada,v735205,0.72,"Soup, canned",284.0,millilitres,Other_foods,-1.215728476276351
1995-09-01,Canada,v735207,2.59,Peanut butter,500.0,grams,Protein,-0.8075998258774488
1995-09-01,Canada,v735208,1.29,Fruit flavoured crystals,2.25,litres,Beverages,-0.4547037416989149
1995-09-01,Canada,v735210,1.31,"Soft drinks, cola type",2.0,litres,Beverages,-0.7169152178213077
1995-09-01,Canada,v735211,1.42,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.5289658432149761
1995-10-01,Canada,v735165,9.92,Round steak,1.0,kilogram,Protein,-1.0635703252331399
1995-10-01,Canada,v735176,11.48,Sirloin steak,1.0,kilogram,Protein,-1.135139088419456
1995-10-01,Canada,v735187,11.82,Prime rib roast,1.0,kilogram,Protein,-1.3453410041988165
1995-10-01,Canada,v735198,6.75,Blade roast,1.0,kilogram,Protein,-1.0218385174222029
1995-10-01,Canada,v735209,7.05,Stewing beef,1.0,kilogram,Protein,-1.0497823263716568
1995-10-01,Canada,v735220,3.82,Ground beef,1.0,kilogram,Protein,-1.178223235604352
1995-10-01,Canada,v735221,8.93,Pork chops,1.0,kilogram,Protein,-1.0054587327731546
1995-10-01,Canada,v735222,5.17,Butt roast,1.0,kilogram,Protein,-1.1207219882913386
1995-10-01,Canada,v735223,3.8,Chicken,1.0,kilogram,Protein,-1.6018296411588577
1995-10-01,Canada,v735166,3.05,Bacon,500.0,grams,Protein,-1.4722830088640606
1995-10-01,Canada,v735167,2.47,Wieners,450.0,grams,Protein,-0.8556268368855162
1995-10-01,Canada,v735168,3.69,Canned salmon,213.0,grams,Protein,-0.39933908944685126
1995-10-01,Canada,v735169,1.33,Homogenized milk,1.0,litre,Beverages,-0.8729016326678127
1995-10-01,Canada,v735170,1.29,Partly skimmed milk,1.0,litre,Beverages,-0.8941803675418628
1995-10-01,Canada,v735171,2.85,Butter,454.0,grams,Protein,-1.5303955221075156
1995-10-01,Canada,v735172,2.54,Processed cheese slices,250.0,grams,Dairy,-1.0510518554438215
1995-10-01,Canada,v735173,1.02,Evaporated milk,385.0,millilitres,Beverages,-1.4312301248512618
1995-10-01,Canada,v735174,1.63,Eggs,1.0,dozen,Protein,-1.474170636542459
1995-10-01,Canada,v735175,1.29,Bread,675.0,grams,Grains,-1.3552514911286915
1995-10-01,Canada,v735177,1.93,Soda crackers,450.0,grams,Grains,-0.952858168060231
1995-10-01,Canada,v735178,0.97,Macaroni,500.0,grams,Grains,-1.091379628904931
1995-10-01,Canada,v735179,3.37,Flour,2.5,kilograms,Grains,-1.1775071682864129
1995-10-01,Canada,v735180,3.08,Corn flakes,675.0,grams,Grains,-1.206588301008334
1995-10-01,Canada,v735181,2.12,Apples,1.0,kilogram,Veg_Fruits,-1.5416516248605905
1995-10-01,Canada,v735182,1.28,Bananas,1.0,kilogram,Veg_Fruits,-0.7285317162045484
1995-10-01,Canada,v735183,1.68,Grapefruits,1.0,kilogram,Veg_Fruits,-1.0665392130309153
1995-10-01,Canada,v735184,2.31,Oranges,1.0,kilogram,Veg_Fruits,-0.7642271231797474
1995-10-01,Canada,v735185,1.47,Apple juice,1.36,litres,Beverages,-1.4202962696702244
1995-10-01,Canada,v735186,1.68,Orange juice,1.0,litre,Beverages,-2.0887571131287546
1995-10-01,Canada,v735188,0.72,Cabbage,1.0,kilogram,Veg_Fruits,-0.9059126431918917
1995-10-01,Canada,v735189,0.93,Carrots,1.0,kilogram,Veg_Fruits,-1.6775777584289893
1995-10-01,Canada,v735190,1.31,Celery,1.0,kilogram,Veg_Fruits,-1.3896756701770443
1995-10-01,Canada,v735191,5.72,Mushrooms,1.0,kilogram,Veg_Fruits,-1.2608281989137355
1995-10-01,Canada,v735192,0.92,Onions,1.0,kilogram,Veg_Fruits,-1.3732335019217214
1995-10-01,Canada,v735193,2.36,Potatoes,4.54,kilograms,Veg_Fruits,-1.32649197611834
1995-10-01,Canada,v735194,1.67,"French fried potatoes, frozen",1.0,kilogram,Frozen,-1.1280760738696147
1995-10-01,Canada,v735195,0.78,"Baked beans, canned",398.0,millilitres,Plant_based,-1.1647048273913898
1995-10-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8323653084331091
1995-10-01,Canada,v735197,1.44,Tomato juice,1.36,litres,Beverages,-1.0092087637250138
1995-10-01,Canada,v735199,2.27,Ketchup,1.0,litre,Other_foods,-1.34978961031684
1995-10-01,Canada,v735200,1.96,"Sugar, white",2.0,kilograms,Other_foods,-1.926925879907138
1995-10-01,Canada,v735201,3.8,"Coffee, roasted",300.0,grams,Beverages,-0.6137695608816962
1995-10-01,Canada,v735202,6.67,"Coffee, instant",200.0,grams,Beverages,0.8978128032676397
1995-10-01,Canada,v735203,2.65,Tea ,72.0,bags,Beverages,-2.048484010297801
1995-10-01,Canada,v735204,3.08,Cooking or salad oil,1.0,litre,Oils,-1.0671341669364673
1995-10-01,Canada,v735205,0.74,"Soup, canned",284.0,millilitres,Other_foods,-1.1053769565029719
1995-10-01,Canada,v735207,2.59,Peanut butter,500.0,grams,Protein,-0.8075998258774488
1995-10-01,Canada,v735208,1.34,Fruit flavoured crystals,2.25,litres,Beverages,-0.23964116116564402
1995-10-01,Canada,v735210,1.3,"Soft drinks, cola type",2.0,litres,Beverages,-0.7479551421521796
1995-10-01,Canada,v735211,1.45,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.4100817606530982
1995-11-01,Canada,v735165,9.49,Round steak,1.0,kilogram,Protein,-1.1918771851813161
1995-11-01,Canada,v735176,11.11,Sirloin steak,1.0,kilogram,Protein,-1.2154712093309368
1995-11-01,Canada,v735187,12.02,Prime rib roast,1.0,kilogram,Protein,-1.319737153101656
1995-11-01,Canada,v735198,6.62,Blade roast,1.0,kilogram,Protein,-1.0546646266732511
1995-11-01,Canada,v735209,7.01,Stewing beef,1.0,kilogram,Protein,-1.0606640128071787
1995-11-01,Canada,v735220,3.8,Ground beef,1.0,kilogram,Protein,-1.1844621826490531
1995-11-01,Canada,v735221,8.59,Pork chops,1.0,kilogram,Protein,-1.2440990881062945
1995-11-01,Canada,v735222,4.98,Butt roast,1.0,kilogram,Protein,-1.531550419479067
1995-11-01,Canada,v735223,3.75,Chicken,1.0,kilogram,Protein,-1.6390687419816452
1995-11-01,Canada,v735166,3.03,Bacon,500.0,grams,Protein,-1.486612652862021
1995-11-01,Canada,v735167,2.48,Wieners,450.0,grams,Protein,-0.8444560579978642
1995-11-01,Canada,v735168,3.69,Canned salmon,213.0,grams,Protein,-0.39933908944685126
1995-11-01,Canada,v735169,1.33,Homogenized milk,1.0,litre,Beverages,-0.8729016326678127
1995-11-01,Canada,v735170,1.29,Partly skimmed milk,1.0,litre,Beverages,-0.8941803675418628
1995-11-01,Canada,v735171,2.86,Butter,454.0,grams,Protein,-1.5175687805349365
1995-11-01,Canada,v735172,2.55,Processed cheese slices,250.0,grams,Dairy,-0.9771745581444082
1995-11-01,Canada,v735173,1.03,Evaporated milk,385.0,millilitres,Beverages,-1.4044796936678245
1995-11-01,Canada,v735174,1.64,Eggs,1.0,dozen,Protein,-1.458863115360333
1995-11-01,Canada,v735175,1.31,Bread,675.0,grams,Grains,-1.3245445140569683
1995-11-01,Canada,v735177,1.96,Soda crackers,450.0,grams,Grains,-0.8988289885401182
1995-11-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains,-1.0117133147484132
1995-11-01,Canada,v735179,3.36,Flour,2.5,kilograms,Grains,-1.192064691774652
1995-11-01,Canada,v735180,3.03,Corn flakes,675.0,grams,Grains,-1.2606998657099133
1995-11-01,Canada,v735181,1.97,Apples,1.0,kilogram,Veg_Fruits,-1.7333632553457594
