,date,location,product,vectorid,price
450,1995-08-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.24
451,1995-08-01,Canada,"Tomato juice, 1.36 litres",v735197,1.44
452,1995-08-01,Canada,"Ketchup, 1 litre",v735199,2.24
453,1995-08-01,Canada,"Sugar, white, 2 kilograms",v735200,1.96
454,1995-08-01,Canada,"Coffee, roasted, 300 grams",v735201,3.94
455,1995-08-01,Canada,"Coffee, instant, 200 grams",v735202,6.78
456,1995-08-01,Canada,Tea (72 bags),v735203,2.67
457,1995-08-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.04
458,1995-08-01,Canada,"Soup, canned, 284 millilitres",v735205,0.74
460,1995-08-01,Canada,"Peanut butter, 500 grams",v735207,2.59
461,1995-08-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.28
462,1995-08-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.31
463,1995-08-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.43
472,1995-09-01,Canada,"Round steak, 1 kilogram",v735165,10.08
473,1995-09-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.7
474,1995-09-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.08
475,1995-09-01,Canada,"Blade roast, 1 kilogram",v735198,6.49
476,1995-09-01,Canada,"Stewing beef, 1 kilogram",v735209,6.84
477,1995-09-01,Canada,"Ground beef, 1 kilogram",v735220,3.74
478,1995-09-01,Canada,"Pork chops, 1 kilogram",v735221,8.9
479,1995-09-01,Canada,"Butt roast, 1 kilogram",v735222,5.06
480,1995-09-01,Canada,"Chicken, 1 kilogram",v735223,3.77
481,1995-09-01,Canada,"Bacon, 500 grams",v735166,2.95
482,1995-09-01,Canada,"Wieners, 450 grams",v735167,2.43
483,1995-09-01,Canada,"Canned salmon, 213 grams",v735168,3.69
484,1995-09-01,Canada,"Homogenized milk, 1 litre",v735169,1.32
485,1995-09-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
486,1995-09-01,Canada,"Butter, 454 grams",v735171,2.86
487,1995-09-01,Canada,"Processed cheese slices, 250 grams",v735172,2.52
488,1995-09-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.04
489,1995-09-01,Canada,"Eggs, 1 dozen",v735174,1.62
490,1995-09-01,Canada,"Bread, 675 grams",v735175,1.29
491,1995-09-01,Canada,"Soda crackers, 450 grams",v735177,1.94
492,1995-09-01,Canada,"Macaroni, 500 grams",v735178,0.99
493,1995-09-01,Canada,"Flour, 2.5 kilograms",v735179,3.38
494,1995-09-01,Canada,"Corn flakes, 675 grams",v735180,2.96
495,1995-09-01,Canada,"Apples, 1 kilogram",v735181,2.4
496,1995-09-01,Canada,"Bananas, 1 kilogram",v735182,1.22
497,1995-09-01,Canada,"Grapefruits, 1 kilogram",v735183,2.02
498,1995-09-01,Canada,"Oranges, 1 kilogram",v735184,2.14
499,1995-09-01,Canada,"Apple juice, 1.36 litres",v735185,1.5
500,1995-09-01,Canada,"Orange juice, 1 litre",v735186,1.68
501,1995-09-01,Canada,"Cabbage, 1 kilogram",v735188,0.67
502,1995-09-01,Canada,"Carrots, 1 kilogram",v735189,0.94
503,1995-09-01,Canada,"Celery, 1 kilogram",v735190,1.13
504,1995-09-01,Canada,"Mushrooms, 1 kilogram",v735191,5.77
505,1995-09-01,Canada,"Onions, 1 kilogram",v735192,1.0
506,1995-09-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.46
507,1995-09-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.65
508,1995-09-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.79
509,1995-09-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.24
510,1995-09-01,Canada,"Tomato juice, 1.36 litres",v735197,1.46
511,1995-09-01,Canada,"Ketchup, 1 litre",v735199,2.31
512,1995-09-01,Canada,"Sugar, white, 2 kilograms",v735200,1.97
513,1995-09-01,Canada,"Coffee, roasted, 300 grams",v735201,3.91
514,1995-09-01,Canada,"Coffee, instant, 200 grams",v735202,6.72
515,1995-09-01,Canada,Tea (72 bags),v735203,2.67
516,1995-09-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.06
517,1995-09-01,Canada,"Soup, canned, 284 millilitres",v735205,0.72
519,1995-09-01,Canada,"Peanut butter, 500 grams",v735207,2.59
520,1995-09-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.29
521,1995-09-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.31
522,1995-09-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.42
531,1995-10-01,Canada,"Round steak, 1 kilogram",v735165,9.92
532,1995-10-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.48
533,1995-10-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.82
534,1995-10-01,Canada,"Blade roast, 1 kilogram",v735198,6.75
535,1995-10-01,Canada,"Stewing beef, 1 kilogram",v735209,7.05
536,1995-10-01,Canada,"Ground beef, 1 kilogram",v735220,3.82
537,1995-10-01,Canada,"Pork chops, 1 kilogram",v735221,8.93
538,1995-10-01,Canada,"Butt roast, 1 kilogram",v735222,5.17
539,1995-10-01,Canada,"Chicken, 1 kilogram",v735223,3.8
540,1995-10-01,Canada,"Bacon, 500 grams",v735166,3.05
541,1995-10-01,Canada,"Wieners, 450 grams",v735167,2.47
542,1995-10-01,Canada,"Canned salmon, 213 grams",v735168,3.69
543,1995-10-01,Canada,"Homogenized milk, 1 litre",v735169,1.33
544,1995-10-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
545,1995-10-01,Canada,"Butter, 454 grams",v735171,2.85
546,1995-10-01,Canada,"Processed cheese slices, 250 grams",v735172,2.54
547,1995-10-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.02
548,1995-10-01,Canada,"Eggs, 1 dozen",v735174,1.63
549,1995-10-01,Canada,"Bread, 675 grams",v735175,1.29
550,1995-10-01,Canada,"Soda crackers, 450 grams",v735177,1.93
551,1995-10-01,Canada,"Macaroni, 500 grams",v735178,0.97
552,1995-10-01,Canada,"Flour, 2.5 kilograms",v735179,3.37
553,1995-10-01,Canada,"Corn flakes, 675 grams",v735180,3.08
554,1995-10-01,Canada,"Apples, 1 kilogram",v735181,2.12
555,1995-10-01,Canada,"Bananas, 1 kilogram",v735182,1.28
556,1995-10-01,Canada,"Grapefruits, 1 kilogram",v735183,1.68
557,1995-10-01,Canada,"Oranges, 1 kilogram",v735184,2.31
558,1995-10-01,Canada,"Apple juice, 1.36 litres",v735185,1.47
559,1995-10-01,Canada,"Orange juice, 1 litre",v735186,1.68
560,1995-10-01,Canada,"Cabbage, 1 kilogram",v735188,0.72
561,1995-10-01,Canada,"Carrots, 1 kilogram",v735189,0.93
562,1995-10-01,Canada,"Celery, 1 kilogram",v735190,1.31
563,1995-10-01,Canada,"Mushrooms, 1 kilogram",v735191,5.72
564,1995-10-01,Canada,"Onions, 1 kilogram",v735192,0.92
565,1995-10-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.36
566,1995-10-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.67
567,1995-10-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.78
568,1995-10-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.24
569,1995-10-01,Canada,"Tomato juice, 1.36 litres",v735197,1.44
570,1995-10-01,Canada,"Ketchup, 1 litre",v735199,2.27
571,1995-10-01,Canada,"Sugar, white, 2 kilograms",v735200,1.96
572,1995-10-01,Canada,"Coffee, roasted, 300 grams",v735201,3.8
573,1995-10-01,Canada,"Coffee, instant, 200 grams",v735202,6.67
574,1995-10-01,Canada,Tea (72 bags),v735203,2.65
575,1995-10-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.08
576,1995-10-01,Canada,"Soup, canned, 284 millilitres",v735205,0.74
578,1995-10-01,Canada,"Peanut butter, 500 grams",v735207,2.59
579,1995-10-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.34
580,1995-10-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.3
581,1995-10-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.45
590,1995-11-01,Canada,"Round steak, 1 kilogram",v735165,9.49
591,1995-11-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.11
592,1995-11-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.02
593,1995-11-01,Canada,"Blade roast, 1 kilogram",v735198,6.62
594,1995-11-01,Canada,"Stewing beef, 1 kilogram",v735209,7.01
595,1995-11-01,Canada,"Ground beef, 1 kilogram",v735220,3.8
596,1995-11-01,Canada,"Pork chops, 1 kilogram",v735221,8.59
597,1995-11-01,Canada,"Butt roast, 1 kilogram",v735222,4.98
598,1995-11-01,Canada,"Chicken, 1 kilogram",v735223,3.75
599,1995-11-01,Canada,"Bacon, 500 grams",v735166,3.03
600,1995-11-01,Canada,"Wieners, 450 grams",v735167,2.48
601,1995-11-01,Canada,"Canned salmon, 213 grams",v735168,3.69
602,1995-11-01,Canada,"Homogenized milk, 1 litre",v735169,1.33
603,1995-11-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
604,1995-11-01,Canada,"Butter, 454 grams",v735171,2.86
605,1995-11-01,Canada,"Processed cheese slices, 250 grams",v735172,2.55
606,1995-11-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
607,1995-11-01,Canada,"Eggs, 1 dozen",v735174,1.64
608,1995-11-01,Canada,"Bread, 675 grams",v735175,1.31
609,1995-11-01,Canada,"Soda crackers, 450 grams",v735177,1.96
610,1995-11-01,Canada,"Macaroni, 500 grams",v735178,0.99
611,1995-11-01,Canada,"Flour, 2.5 kilograms",v735179,3.36
612,1995-11-01,Canada,"Corn flakes, 675 grams",v735180,3.03
613,1995-11-01,Canada,"Apples, 1 kilogram",v735181,1.97
614,1995-11-01,Canada,"Bananas, 1 kilogram",v735182,1.18
615,1995-11-01,Canada,"Grapefruits, 1 kilogram",v735183,1.48
616,1995-11-01,Canada,"Oranges, 1 kilogram",v735184,2.3
617,1995-11-01,Canada,"Apple juice, 1.36 litres",v735185,1.62
618,1995-11-01,Canada,"Orange juice, 1 litre",v735186,1.65
619,1995-11-01,Canada,"Cabbage, 1 kilogram",v735188,0.68
620,1995-11-01,Canada,"Carrots, 1 kilogram",v735189,0.94
621,1995-11-01,Canada,"Celery, 1 kilogram",v735190,1.71
622,1995-11-01,Canada,"Mushrooms, 1 kilogram",v735191,5.72
623,1995-11-01,Canada,"Onions, 1 kilogram",v735192,0.88
624,1995-11-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.42
625,1995-11-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.65
626,1995-11-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.82
627,1995-11-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.22
628,1995-11-01,Canada,"Tomato juice, 1.36 litres",v735197,1.44
629,1995-11-01,Canada,"Ketchup, 1 litre",v735199,2.29
630,1995-11-01,Canada,"Sugar, white, 2 kilograms",v735200,1.97
631,1995-11-01,Canada,"Coffee, roasted, 300 grams",v735201,3.86
632,1995-11-01,Canada,"Coffee, instant, 200 grams",v735202,6.62
633,1995-11-01,Canada,Tea (72 bags),v735203,2.68
634,1995-11-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.06
635,1995-11-01,Canada,"Soup, canned, 284 millilitres",v735205,0.73
637,1995-11-01,Canada,"Peanut butter, 500 grams",v735207,2.62
638,1995-11-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.33
639,1995-11-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.32
640,1995-11-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.43
649,1995-12-01,Canada,"Round steak, 1 kilogram",v735165,9.88
650,1995-12-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.1
651,1995-12-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.71
652,1995-12-01,Canada,"Blade roast, 1 kilogram",v735198,6.94
653,1995-12-01,Canada,"Stewing beef, 1 kilogram",v735209,7.19
654,1995-12-01,Canada,"Ground beef, 1 kilogram",v735220,3.77
655,1995-12-01,Canada,"Pork chops, 1 kilogram",v735221,8.73
656,1995-12-01,Canada,"Butt roast, 1 kilogram",v735222,5.23
657,1995-12-01,Canada,"Chicken, 1 kilogram",v735223,3.75
658,1995-12-01,Canada,"Bacon, 500 grams",v735166,2.97
659,1995-12-01,Canada,"Wieners, 450 grams",v735167,2.5
660,1995-12-01,Canada,"Canned salmon, 213 grams",v735168,3.66
661,1995-12-01,Canada,"Homogenized milk, 1 litre",v735169,1.33
662,1995-12-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
663,1995-12-01,Canada,"Butter, 454 grams",v735171,2.87
664,1995-12-01,Canada,"Processed cheese slices, 250 grams",v735172,2.59
665,1995-12-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
666,1995-12-01,Canada,"Eggs, 1 dozen",v735174,1.63
667,1995-12-01,Canada,"Bread, 675 grams",v735175,1.3
668,1995-12-01,Canada,"Soda crackers, 450 grams",v735177,2.06
669,1995-12-01,Canada,"Macaroni, 500 grams",v735178,0.99
670,1995-12-01,Canada,"Flour, 2.5 kilograms",v735179,3.35
671,1995-12-01,Canada,"Corn flakes, 675 grams",v735180,3.11
672,1995-12-01,Canada,"Apples, 1 kilogram",v735181,2.12
673,1995-12-01,Canada,"Bananas, 1 kilogram",v735182,1.17
674,1995-12-01,Canada,"Grapefruits, 1 kilogram",v735183,1.43
675,1995-12-01,Canada,"Oranges, 1 kilogram",v735184,1.69
676,1995-12-01,Canada,"Apple juice, 1.36 litres",v735185,1.7
677,1995-12-01,Canada,"Orange juice, 1 litre",v735186,1.67
678,1995-12-01,Canada,"Cabbage, 1 kilogram",v735188,0.73
679,1995-12-01,Canada,"Carrots, 1 kilogram",v735189,1.04
680,1995-12-01,Canada,"Celery, 1 kilogram",v735190,1.46
681,1995-12-01,Canada,"Mushrooms, 1 kilogram",v735191,5.75
682,1995-12-01,Canada,"Onions, 1 kilogram",v735192,0.92
683,1995-12-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.59
684,1995-12-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.7
685,1995-12-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.82
686,1995-12-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.24
687,1995-12-01,Canada,"Tomato juice, 1.36 litres",v735197,1.41
688,1995-12-01,Canada,"Ketchup, 1 litre",v735199,2.29
689,1995-12-01,Canada,"Sugar, white, 2 kilograms",v735200,1.99
690,1995-12-01,Canada,"Coffee, roasted, 300 grams",v735201,3.78
691,1995-12-01,Canada,"Coffee, instant, 200 grams",v735202,6.61
692,1995-12-01,Canada,Tea (72 bags),v735203,2.67
693,1995-12-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.12
694,1995-12-01,Canada,"Soup, canned, 284 millilitres",v735205,0.75
696,1995-12-01,Canada,"Peanut butter, 500 grams",v735207,2.62
697,1995-12-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.35
698,1995-12-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.26
699,1995-12-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.39
708,1996-01-01,Canada,"Round steak, 1 kilogram",v735165,9.63
709,1996-01-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.09
710,1996-01-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.92
711,1996-01-01,Canada,"Blade roast, 1 kilogram",v735198,6.67
712,1996-01-01,Canada,"Stewing beef, 1 kilogram",v735209,6.76
713,1996-01-01,Canada,"Ground beef, 1 kilogram",v735220,3.74
714,1996-01-01,Canada,"Pork chops, 1 kilogram",v735221,8.95
715,1996-01-01,Canada,"Butt roast, 1 kilogram",v735222,5.0
716,1996-01-01,Canada,"Chicken, 1 kilogram",v735223,3.83
717,1996-01-01,Canada,"Bacon, 500 grams",v735166,3.02
718,1996-01-01,Canada,"Wieners, 450 grams",v735167,2.55
719,1996-01-01,Canada,"Canned salmon, 213 grams",v735168,3.72
720,1996-01-01,Canada,"Homogenized milk, 1 litre",v735169,1.33
721,1996-01-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
722,1996-01-01,Canada,"Butter, 454 grams",v735171,2.87
723,1996-01-01,Canada,"Processed cheese slices, 250 grams",v735172,2.59
724,1996-01-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
725,1996-01-01,Canada,"Eggs, 1 dozen",v735174,1.63
726,1996-01-01,Canada,"Bread, 675 grams",v735175,1.29
727,1996-01-01,Canada,"Soda crackers, 450 grams",v735177,1.93
728,1996-01-01,Canada,"Macaroni, 500 grams",v735178,0.98
729,1996-01-01,Canada,"Flour, 2.5 kilograms",v735179,3.4
730,1996-01-01,Canada,"Corn flakes, 675 grams",v735180,3.05
731,1996-01-01,Canada,"Apples, 1 kilogram",v735181,2.19
732,1996-01-01,Canada,"Bananas, 1 kilogram",v735182,1.19
733,1996-01-01,Canada,"Grapefruits, 1 kilogram",v735183,1.29
734,1996-01-01,Canada,"Oranges, 1 kilogram",v735184,1.5
735,1996-01-01,Canada,"Apple juice, 1.36 litres",v735185,1.7
736,1996-01-01,Canada,"Orange juice, 1 litre",v735186,1.69
737,1996-01-01,Canada,"Cabbage, 1 kilogram",v735188,0.74
738,1996-01-01,Canada,"Carrots, 1 kilogram",v735189,1.07
739,1996-01-01,Canada,"Celery, 1 kilogram",v735190,1.42
740,1996-01-01,Canada,"Mushrooms, 1 kilogram",v735191,5.7
741,1996-01-01,Canada,"Onions, 1 kilogram",v735192,0.9
742,1996-01-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.58
743,1996-01-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.69
744,1996-01-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.8
745,1996-01-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.23
746,1996-01-01,Canada,"Tomato juice, 1.36 litres",v735197,1.43
747,1996-01-01,Canada,"Ketchup, 1 litre",v735199,2.29
748,1996-01-01,Canada,"Sugar, white, 2 kilograms",v735200,2.0
749,1996-01-01,Canada,"Coffee, roasted, 300 grams",v735201,3.8
750,1996-01-01,Canada,"Coffee, instant, 200 grams",v735202,6.52
751,1996-01-01,Canada,Tea (72 bags),v735203,2.7
752,1996-01-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.11
753,1996-01-01,Canada,"Soup, canned, 284 millilitres",v735205,0.74
755,1996-01-01,Canada,"Peanut butter, 500 grams",v735207,2.61
756,1996-01-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.33
757,1996-01-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.35
758,1996-01-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.47
767,1996-02-01,Canada,"Round steak, 1 kilogram",v735165,9.96
768,1996-02-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.36
769,1996-02-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.31
770,1996-02-01,Canada,"Blade roast, 1 kilogram",v735198,6.64
771,1996-02-01,Canada,"Stewing beef, 1 kilogram",v735209,6.76
772,1996-02-01,Canada,"Ground beef, 1 kilogram",v735220,3.75
773,1996-02-01,Canada,"Pork chops, 1 kilogram",v735221,9.03
774,1996-02-01,Canada,"Butt roast, 1 kilogram",v735222,5.2
775,1996-02-01,Canada,"Chicken, 1 kilogram",v735223,3.81
776,1996-02-01,Canada,"Bacon, 500 grams",v735166,3.07
777,1996-02-01,Canada,"Wieners, 450 grams",v735167,2.51
778,1996-02-01,Canada,"Canned salmon, 213 grams",v735168,3.67
779,1996-02-01,Canada,"Homogenized milk, 1 litre",v735169,1.34
780,1996-02-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.29
781,1996-02-01,Canada,"Butter, 454 grams",v735171,2.86
782,1996-02-01,Canada,"Processed cheese slices, 250 grams",v735172,2.62
783,1996-02-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
784,1996-02-01,Canada,"Eggs, 1 dozen",v735174,1.64
785,1996-02-01,Canada,"Bread, 675 grams",v735175,1.31
786,1996-02-01,Canada,"Soda crackers, 450 grams",v735177,2.0
787,1996-02-01,Canada,"Macaroni, 500 grams",v735178,0.98
788,1996-02-01,Canada,"Flour, 2.5 kilograms",v735179,3.44
789,1996-02-01,Canada,"Corn flakes, 675 grams",v735180,3.03
790,1996-02-01,Canada,"Apples, 1 kilogram",v735181,2.26
791,1996-02-01,Canada,"Bananas, 1 kilogram",v735182,1.28
792,1996-02-01,Canada,"Grapefruits, 1 kilogram",v735183,1.34
793,1996-02-01,Canada,"Oranges, 1 kilogram",v735184,1.57
794,1996-02-01,Canada,"Apple juice, 1.36 litres",v735185,1.72
795,1996-02-01,Canada,"Orange juice, 1 litre",v735186,1.69
796,1996-02-01,Canada,"Cabbage, 1 kilogram",v735188,0.82
797,1996-02-01,Canada,"Carrots, 1 kilogram",v735189,1.09
798,1996-02-01,Canada,"Celery, 1 kilogram",v735190,1.31
799,1996-02-01,Canada,"Mushrooms, 1 kilogram",v735191,5.74
800,1996-02-01,Canada,"Onions, 1 kilogram",v735192,0.94
801,1996-02-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.53
802,1996-02-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.69
803,1996-02-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.8
804,1996-02-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.22
805,1996-02-01,Canada,"Tomato juice, 1.36 litres",v735197,1.46
806,1996-02-01,Canada,"Ketchup, 1 litre",v735199,2.31
807,1996-02-01,Canada,"Sugar, white, 2 kilograms",v735200,2.0
808,1996-02-01,Canada,"Coffee, roasted, 300 grams",v735201,3.64
809,1996-02-01,Canada,"Coffee, instant, 200 grams",v735202,6.52
810,1996-02-01,Canada,Tea (72 bags),v735203,2.71
811,1996-02-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.11
812,1996-02-01,Canada,"Soup, canned, 284 millilitres",v735205,0.73
814,1996-02-01,Canada,"Peanut butter, 500 grams",v735207,2.62
815,1996-02-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.31
816,1996-02-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.33
817,1996-02-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.47
826,1996-03-01,Canada,"Round steak, 1 kilogram",v735165,9.46
827,1996-03-01,Canada,"Sirloin steak, 1 kilogram",v735176,10.95
828,1996-03-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.41
829,1996-03-01,Canada,"Blade roast, 1 kilogram",v735198,6.56
830,1996-03-01,Canada,"Stewing beef, 1 kilogram",v735209,6.84
831,1996-03-01,Canada,"Ground beef, 1 kilogram",v735220,3.73
832,1996-03-01,Canada,"Pork chops, 1 kilogram",v735221,8.93
833,1996-03-01,Canada,"Butt roast, 1 kilogram",v735222,5.06
834,1996-03-01,Canada,"Chicken, 1 kilogram",v735223,3.94
835,1996-03-01,Canada,"Bacon, 500 grams",v735166,3.11
836,1996-03-01,Canada,"Wieners, 450 grams",v735167,2.45
837,1996-03-01,Canada,"Canned salmon, 213 grams",v735168,3.64
838,1996-03-01,Canada,"Homogenized milk, 1 litre",v735169,1.34
839,1996-03-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.3
840,1996-03-01,Canada,"Butter, 454 grams",v735171,2.88
841,1996-03-01,Canada,"Processed cheese slices, 250 grams",v735172,2.64
842,1996-03-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
843,1996-03-01,Canada,"Eggs, 1 dozen",v735174,1.67
844,1996-03-01,Canada,"Bread, 675 grams",v735175,1.31
845,1996-03-01,Canada,"Soda crackers, 450 grams",v735177,2.0
846,1996-03-01,Canada,"Macaroni, 500 grams",v735178,0.99
847,1996-03-01,Canada,"Flour, 2.5 kilograms",v735179,3.44
848,1996-03-01,Canada,"Corn flakes, 675 grams",v735180,2.96
849,1996-03-01,Canada,"Apples, 1 kilogram",v735181,2.28
850,1996-03-01,Canada,"Bananas, 1 kilogram",v735182,1.44
851,1996-03-01,Canada,"Grapefruits, 1 kilogram",v735183,1.33
852,1996-03-01,Canada,"Oranges, 1 kilogram",v735184,1.63
853,1996-03-01,Canada,"Apple juice, 1.36 litres",v735185,1.71
854,1996-03-01,Canada,"Orange juice, 1 litre",v735186,1.64
855,1996-03-01,Canada,"Cabbage, 1 kilogram",v735188,0.8
856,1996-03-01,Canada,"Carrots, 1 kilogram",v735189,1.13
857,1996-03-01,Canada,"Celery, 1 kilogram",v735190,1.21
