REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Feb-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,6.42,,,,2
Mar-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,5.5,,,,2
Apr-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,6.34,,,,2
May-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,6.42,,,,2
Jun-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,6.24,,,,2
Jul-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,6.27,,,,2
Aug-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,5.94,,,,2
Sep-23,Canada,2016A000011124,"Butter, 454 grams",Dollars,81,units,0,v1353834287,11.17,5.53,,,,2
Jan-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.15,,,,2
Feb-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.03,,,,2
Mar-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.3,,,,2
Apr-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.35,,,,2
May-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.46,,,,2
Jun-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.5,,,,2
Jul-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.61,,,,2
Aug-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.43,,,,2
Sep-23,Canada,2016A000011124,"Margarine, 907 grams",Dollars,81,units,0,v1458869921,11.83,7.6,,,,2
Jan-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.76,,,,2
Feb-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.63,,,,2
Mar-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.61,,,,2
Apr-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.71,,,,2
May-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.74,,,,2
Jun-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.68,,,,2
Jul-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.84,,,,2
Aug-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.78,,,,2
Sep-23,Canada,2016A000011124,"Block cheese, 500 grams",Dollars,81,units,0,v1353834288,11.18,6.81,,,,2
Jan-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.16,,,,2
Feb-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.13,,,,2
Mar-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.19,,,,2
Apr-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.18,,,,2
May-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.23,,,,2
Jun-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.23,,,,2
Jul-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.33,,,,2
Aug-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.26,,,,2
Sep-23,Canada,2016A000011124,"Yogurt, 500 grams",Dollars,81,units,0,v1353834289,11.19,3.26,,,,2
Jan-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.38,,,,2
Feb-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.52,,,,2
Mar-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.45,,,,2
Apr-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.5,,,,2
May-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.38,,,,2
Jun-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.57,,,,2
Jul-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.71,,,,2
Aug-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.62,,,,2
Sep-23,Canada,2016A000011124,"Eggs, 1 dozen",Dollars,81,units,0,v1353834290,11.2,4.48,,,,2
Jan-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,5.36,,,,2
Feb-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,5.61,,,,2
Mar-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,5.95,,,,2
Apr-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,5.76,,,,2
May-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,5.93,,,,2
Jun-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,6.09,,,,2
Jul-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,6.04,,,,2
Aug-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,6.08,,,,2
Sep-23,Canada,2016A000011124,"Apples, per kilogram",Dollars,81,units,0,v1353834291,11.21,4.5,,,,2
Jan-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.11,,,,2
Feb-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,3.61,,,,2
Mar-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.37,,,,2
Apr-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.18,,,,2
May-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.91,,,,2
Jun-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.93,,,,2
Jul-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.8,,,,2
Aug-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,4.71,,,,2
Sep-23,Canada,2016A000011124,"Oranges, per kilogram",Dollars,81,units,0,v1353834292,11.22,3.82,,,,2
Jan-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,5.59,,,,2
Feb-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,5.28,,,,2
Mar-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,5.76,,,,2
Apr-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,5.81,,,,2
May-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,6.44,,,,2
Jun-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,6.49,,,,2
Jul-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,6.35,,,,2
Aug-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,6.24,,,,2
Sep-23,Canada,2016A000011124,"Oranges, 1.36 kilograms",Dollars,81,units,0,v1353834293,11.23,5.45,,,,2
Jan-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.72,,,,2
Feb-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.71,,,,2
Mar-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.69,,,,2
Apr-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.69,,,,2
May-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.7,,,,2
Jun-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.71,,,,2
Jul-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.69,,,,2
Aug-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.68,,,,2
Sep-23,Canada,2016A000011124,"Bananas, per kilogram",Dollars,81,units,0,v1353834294,11.24,1.68,,,,2
Jan-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,5.59,,,,2
Feb-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,6.02,,,,2
Mar-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,5.65,,,,2
Apr-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,5.15,,,,2
May-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,4.98,,,,2
Jun-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,5.26,,,,2
Jul-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,5.58,,,,2
Aug-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,6.04,,,,2
Sep-23,Canada,2016A000011124,"Pears, per kilogram",Dollars,81,units,0,v1353834295,11.25,4.96,,,,2
Jan-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.91,,,,2
Feb-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.97,,,,2
Mar-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.94,,,,2
Apr-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.98,,,,2
May-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.91,,,,2
Jun-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.89,,,,2
Jul-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.9,,,,2
Aug-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.92,,,,2
Sep-23,Canada,2016A000011124,"Lemons, unit",Dollars,81,units,0,v1353834296,11.26,0.85,,,,2
Jan-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.8,,,,2
Feb-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.83,,,,2
Mar-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.85,,,,2
Apr-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.87,,,,2
May-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.83,,,,2
Jun-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.77,,,,2
Jul-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.76,,,,2
Aug-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.79,,,,2
Sep-23,Canada,2016A000011124,"Limes, unit",Dollars,81,units,0,v1353834315,11.45,0.76,,,,2
Jan-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,7.15,,,,2
Feb-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,7.55,,,,2
Mar-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,6.7,,,,2
Apr-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,6.52,,,,2
May-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,10.14,,,,2
Jun-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,8.82,,,,2
Jul-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,6.63,,,,2
Aug-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,6.55,,,,2
Sep-23,Canada,2016A000011124,"Grapes, per kilogram",Dollars,81,units,0,v1353834297,11.27,7.57,,,,2
Jan-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.64,,,,2
Feb-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.86,,,,2
Mar-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.15,,,,2
Apr-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.16,,,,2
May-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,4.09,,,,2
Jun-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.9,,,,2
Jul-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.21,,,,2
Aug-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,2.61,,,,2
Sep-23,Canada,2016A000011124,"Cantaloupe, unit",Dollars,81,units,0,v1353834298,11.28,3.22,,,,2
Jan-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,4.6,,,,2
Feb-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,4.49,,,,2
Mar-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,3.84,,,,2
Apr-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,5.66,,,,2
May-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,3.75,,,,2
Jun-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,3.7,,,,2
Jul-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,3.72,,,,2
Aug-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,4.56,,,,2
Sep-23,Canada,2016A000011124,"Strawberries, 454 grams",Dollars,81,units,0,v1458869934,11.84,4.53,,,,2
Jan-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.8,,,,2
Feb-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.65,,,,2
Mar-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.71,,,,2
Apr-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.06,,,,2
May-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.95,,,,2
Jun-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.01,,,,2
Jul-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.02,,,,2
Aug-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.18,,,,2
Sep-23,Canada,2016A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.07,,,,2
Jan-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.24,,,,2
Feb-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,4.83,,,,2
Mar-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,4.95,,,,2
Apr-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.28,,,,2
May-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.58,,,,2
Jun-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.95,,,,2
Jul-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.75,,,,2
Aug-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,5.87,,,,2
Sep-23,Canada,2016A000011124,"Potatoes, 4.54 kilograms",Dollars,81,units,0,v1353834300,11.3,4.62,,,,2
Jan-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,4.59,,,,2
Feb-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,4.76,,,,2
Mar-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,4.81,,,,2
Apr-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,5.13,,,,2
May-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,5.21,,,,2
Jun-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,5.27,,,,2
Jul-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,5.29,,,,2
Aug-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,5.17,,,,2
Sep-23,Canada,2016A000011124,"Potatoes, per kilogram",Dollars,81,units,0,v1353834316,11.46,4.99,,,,2
Jan-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.06,,,,2
Feb-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,3.99,,,,2
Mar-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,3.96,,,,2
Apr-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,3.5,,,,2
May-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.49,,,,2
Jun-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.52,,,,2
Jul-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.59,,,,2
Aug-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.63,,,,2
Sep-23,Canada,2016A000011124,"Sweet potatoes, per kilogram",Dollars,81,units,0,v1353834317,11.47,4.03,,,,2
Jan-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,6.85,,,,2
Feb-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,5.85,,,,2
Mar-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,5.25,,,,2
Apr-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.7,,,,2
May-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.23,,,,2
Jun-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.55,,,,2
Jul-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.66,,,,2
Aug-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.36,,,,2
Sep-23,Canada,2016A000011124,"Tomatoes, per kilogram",Dollars,81,units,0,v1353834301,11.31,4.27,,,,2
Jan-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.59,,,,2
Feb-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.64,,,,2
Mar-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.61,,,,2
Apr-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.87,,,,2
May-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,3.03,,,,2
Jun-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,3.02,,,,2
Jul-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.9,,,,2
Aug-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.63,,,,2
Sep-23,Canada,2016A000011124,"Cabbage, per kilogram",Dollars,81,units,0,v1353834302,11.32,2.31,,,,2
Jan-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,3.54,,,,2
Feb-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,3.74,,,,2
Mar-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,4.06,,,,2
Apr-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,4.16,,,,2
May-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,4.3,,,,2
Jun-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,4.46,,,,2
Jul-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,4.24,,,,2
Aug-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,3.92,,,,2
Sep-23,Canada,2016A000011124,"Carrots, 1.36 kilograms",Dollars,81,units,0,v1353834303,11.33,3.78,,,,2
Jan-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.24,,,,2
Feb-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.41,,,,2
Mar-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.3,,,,2
Apr-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.29,,,,2
May-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.27,,,,2
Jun-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.29,,,,2
Jul-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.42,,,,2
Aug-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.42,,,,2
Sep-23,Canada,2016A000011124,"Onions, per kilogram",Dollars,81,units,0,v1353834304,11.34,5.42,,,,2
Jan-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.22,,,,2
Feb-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.37,,,,2
Mar-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.19,,,,2
Apr-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.3,,,,2
May-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.46,,,,2
Jun-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.63,,,,2
Jul-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.71,,,,2
Aug-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.75,,,,2
Sep-23,Canada,2016A000011124,"Onions, 1.36 kilograms",Dollars,81,units,0,v1353834305,11.35,4.57,,,,2
Jan-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,4.22,,,,2
Feb-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,4.02,,,,2
Mar-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,3.63,,,,2
Apr-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,3.53,,,,2
May-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,3.7,,,,2
Jun-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,4.1,,,,2
Jul-23,Canada,2016A000011124,"Celery, unit",Dollars,81,units,0,v1353834306,11.36,3.7,,,,2
